orderID,CustomerID,Region,ProductID,OrderDate,CustomerJoinDate,Quantity,Revenue,Cleaned_Revenue,Profit,COGS,ProductName,ProductCategory,Price,Base_Cost
a98789e4-57e4-4392-acb5-90e108d9d767,2de84462-b349-47ab-8700-7ac254586db9,West,1045,2023-09-27,2023-01-23,3,82.1100006103516,82.1100006103516,16.4100036621094,65.6999969482422,Minimalist Keychain,Merchandise,27.3700008392334,21.8999996185303
6d2e29f0-d4a3-48b6-92a4-a75344ad9c80,2de84462-b349-47ab-8700-7ac254586db9,West,1047,2023-03-14,2023-01-23,3,266.309997558594,266.309997558594,201.23999786377,65.0699996948242,Bi-Weekly Sampler Box,Subscriptions,88.7699966430664,21.6900005340576
9242fbaf-e30a-4809-9907-ee000cfc5b7b,2de84462-b349-47ab-8700-7ac254586db9,West,1034,2023-08-04,2023-01-23,1,338.359985351563,338.359985351563,203.65998840332,134.699996948242,High-Capacity French Press,Grinders & Brewers,338.359985351563,134.699996948242
ce73ab13-5f44-4a08-9d31-fa91cf831600,2de84462-b349-47ab-8700-7ac254586db9,West,1037,2023-01-21,2023-01-23,2,69.7399978637695,69.7399978637695,22.5199966430664,47.2200012207031,Gooseneck Electric Kettle,Accessories,34.8699989318848,23.6100006103516
50583930-d6fc-4182-9de5-8dd50a5b33fa,2de84462-b349-47ab-8700-7ac254586db9,West,1004,2023-02-27,2023-01-23,3,70.4700012207031,70.4700012207031,42.9600009918213,27.5100002288818,Cold Brew Concentrate,Consumables,23.4899997711182,9.17000007629395
c267c298-6d02-4e26-8966-269f9f00a27c,2de84462-b349-47ab-8700-7ac254586db9,West,1050,2023-11-13,2023-01-23,4,293.640014648438,293.640014648438,194.400016784668,99.2399978637695,Subscription Renewal Service,Subscriptions,73.4100036621094,24.8099994659424
30c340d1-fb8b-4da6-850c-597ad58635b5,cc8645a3-a19b-4915-9cc6-2dce14049120,West,1007,2023-02-04,2023-09-26,4,1018.88000488281,1018.88000488281,545.119995117188,473.760009765625,Hand Grinder (Travel Size),Grinders & Brewers,254.720001220703,118.440002441406
39808028-8d94-453e-8fb2-a9d7f201317d,cc8645a3-a19b-4915-9cc6-2dce14049120,West,1022,2023-08-16,2023-09-26,3,266.309997558594,266.309997558594,201.23999786377,65.0699996948242,Bi-Weekly Sampler Box,Subscriptions,88.7699966430664,21.6900005340576
e6eed063-d0bc-49a2-9ff3-1c95b24757e9,cc8645a3-a19b-4915-9cc6-2dce14049120,West,1034,2023-02-21,2023-09-26,4,1353.43994140625,1353.43994140625,814.639953613281,538.799987792969,High-Capacity French Press,Grinders & Brewers,338.359985351563,134.699996948242
9c37ac5a-1825-403f-89bb-b437b1ff765a,cc8645a3-a19b-4915-9cc6-2dce14049120,West,1006,2023-01-27,2023-09-26,3,696.599975585938,696.599975585938,482.819976806641,213.779998779297,Precision Electric Grinder,Grinders & Brewers,232.199996948242,71.2600021362305
12531dad-9ae0-439d-80f0-67bc228ee0e8,cc8645a3-a19b-4915-9cc6-2dce14049120,West,1036,2023-11-09,2023-09-26,4,107.319999694824,107.319999694824,54.0400009155273,53.2799987792969,Digital Coffee Scale,Accessories,26.8299999237061,13.3199996948242
a0c18009-6185-450b-a7ec-81ad1d6e0325,cc8645a3-a19b-4915-9cc6-2dce14049120,West,1020,2023-10-11,2023-09-26,1,27.3700008392334,27.3700008392334,5.47000122070313,21.8999996185303,Minimalist Keychain,Merchandise,27.3700008392334,21.8999996185303
7470e260-38e0-4fad-9964-90418116289a,cc8645a3-a19b-4915-9cc6-2dce14049120,West,1019,2023-07-13,2023-09-26,2,42.7400016784668,42.7400016784668,27.7200012207031,15.0200004577637,Daily Grind T-Shirt,Merchandise,21.3700008392334,7.51000022888184
060ccf39-0d32-4f0f-afcd-7b403005872e,cc8645a3-a19b-4915-9cc6-2dce14049120,West,1045,2023-05-01,2023-09-26,4,109.480003356934,109.480003356934,21.8800048828125,87.5999984741211,Minimalist Keychain,Merchandise,27.3700008392334,21.8999996185303
a243d97b-8692-4e6a-b501-cd2daa00a529,96550947-3cf0-4e17-816e-b347b9a4b83a,East,1024,2023-03-09,2023-05-26,1,74.870002746582,74.870002746582,57.4200019836426,17.4500007629395,Espresso Lovers Quarterly Pack,Subscriptions,74.870002746582,17.4500007629395
be7b1dac-4e0d-4456-a45c-d7100aa075ae,96550947-3cf0-4e17-816e-b347b9a4b83a,East,1036,2023-05-19,2023-05-26,4,107.319999694824,107.319999694824,54.0400009155273,53.2799987792969,Digital Coffee Scale,Accessories,26.8299999237061,13.3199996948242
b1a1915a-755e-44d4-a6cd-7a621dbfdd2c,96550947-3cf0-4e17-816e-b347b9a4b83a,East,1038,2023-09-21,2023-05-26,3,183.119995117188,183.119995117188,113.009994506836,70.1100006103516,Airtight Storage Container,Accessories,61.0400009155273,23.3700008392334
0fcf577a-d28c-4ae4-b04f-ad67c3de8238,96550947-3cf0-4e17-816e-b347b9a4b83a,East,1042,2023-09-03,2023-05-26,4,60.9199981689453,60.9199981689453,12.1999969482422,48.7200012207031,Logo Hoodie (Black),Merchandise,15.2299995422363,12.1800003051758
d43d9f1b-f299-4f79-9afb-19ae331eb768,96550947-3cf0-4e17-816e-b347b9a4b83a,East,1040,2023-05-17,2023-05-26,2,48.2599983215332,48.2599983215332,31.3599987030029,16.8999996185303,Refillable Coffee Pods,Accessories,24.1299991607666,8.44999980926514
96cc83fa-1350-4e07-97c4-738fd3cb7117,96550947-3cf0-4e17-816e-b347b9a4b83a,East,1008,2023-12-20,2023-05-26,4,943.039978027344,943.039978027344,461.279968261719,481.760009765625,Automated Drip Brewer,Grinders & Brewers,235.759994506836,120.440002441406
0fdb701f-01f4-4523-80b6-8d002c0c4e85,96550947-3cf0-4e17-816e-b347b9a4b83a,East,1042,2023-08-05,2023-05-26,2,30.4599990844727,30.4599990844727,6.09999847412109,24.3600006103516,Logo Hoodie (Black),Merchandise,15.2299995422363,12.1800003051758
9f0117ac-4f93-49e2-adfa-335402a34f37,96550947-3cf0-4e17-816e-b347b9a4b83a,East,1048,2023-12-09,2023-05-26,4,260.839996337891,260.839996337891,160.439994812012,100.400001525879,Three-Month Gift Subscription,Subscriptions,65.2099990844727,25.1000003814697
86eda0ac-3f99-45e4-9313-fd7285e2e642,515d5080-8725-4a15-b600-a0b1c9761f39,West,1016,2023-05-13,2023-06-29,4,172.800003051758,172.800003051758,59.6800003051758,113.120002746582,Branded Ceramic Mug (Large),Merchandise,43.2000007629395,28.2800006866455
1bf3c46a-2ead-4f03-9aaf-3e7b0f450928,515d5080-8725-4a15-b600-a0b1c9761f39,West,1035,2023-08-19,2023-06-29,2,210.460006713867,210.460006713867,74.5600128173828,135.899993896484,Pour-Over Starter Kit,Grinders & Brewers,105.230003356934,67.9499969482422
0d355cd2-0080-4f87-ad4b-04818b92f86e,515d5080-8725-4a15-b600-a0b1c9761f39,West,1045,2023-12-20,2023-06-29,3,82.1100006103516,82.1100006103516,16.4100036621094,65.6999969482422,Minimalist Keychain,Merchandise,27.3700008392334,21.8999996185303
87eb0d68-9dac-4f5b-b771-db8d76697838,515d5080-8725-4a15-b600-a0b1c9761f39,West,1033,2023-08-16,2023-06-29,2,471.519989013672,471.519989013672,230.639984130859,240.880004882813,Automated Drip Brewer,Grinders & Brewers,235.759994506836,120.440002441406
175aa082-b629-446e-a8b8-63a3451c1da5,515d5080-8725-4a15-b600-a0b1c9761f39,West,1036,2023-11-14,2023-06-29,4,107.319999694824,107.319999694824,54.0400009155273,53.2799987792969,Digital Coffee Scale,Accessories,26.8299999237061,13.3199996948242
70b20378-4825-4711-9f46-ead1ccbfbf54,23781516-59fe-4b3b-af71-4d6cb8a012ad,East,1036,2023-12-06,2023-10-15,2,53.6599998474121,53.6599998474121,27.0200004577637,26.6399993896484,Digital Coffee Scale,Accessories,26.8299999237061,13.3199996948242
6f7a796d-8b05-4ef7-a609-f2f3314fd208,23781516-59fe-4b3b-af71-4d6cb8a012ad,East,1001,2023-02-07,2023-10-15,1,19.4899997711182,19.4899997711182,7.9399995803833,11.5500001907349,Single-Origin Ethiopian (250g),Consumables,19.4899997711182,11.5500001907349
82673a88-5bbf-4798-8b90-e015521772eb,23781516-59fe-4b3b-af71-4d6cb8a012ad,East,1015,2023-06-10,2023-10-15,1,24.1299991607666,24.1299991607666,15.6799993515015,8.44999980926514,Refillable Coffee Pods,Accessories,24.1299991607666,8.44999980926514
6a276029-95ba-484a-8e31-5def8d362486,23781516-59fe-4b3b-af71-4d6cb8a012ad,East,1039,2023-12-19,2023-10-15,3,72.3000030517578,72.3000030517578,14.4600028991699,57.8400001525879,Chemex Filters (100 pack),Accessories,24.1000003814697,19.2800006866455
53b8e0b9-7c7c-4eff-a814-117bbad6c838,23781516-59fe-4b3b-af71-4d6cb8a012ad,East,1001,2023-11-04,2023-10-15,2,38.9799995422363,38.9799995422363,15.8799991607666,23.1000003814697,Single-Origin Ethiopian (250g),Consumables,19.4899997711182,11.5500001907349
d5f65661-3488-4700-87e2-f055b73dab60,23781516-59fe-4b3b-af71-4d6cb8a012ad,East,1040,2023-08-01,2023-10-15,1,24.1299991607666,24.1299991607666,15.6799993515015,8.44999980926514,Refillable Coffee Pods,Accessories,24.1299991607666,8.44999980926514
75835966-b49e-4baa-a54e-236272c77021,23781516-59fe-4b3b-af71-4d6cb8a012ad,East,1026,2023-11-30,2023-10-15,4,77.9599990844727,77.9599990844727,31.7599983215332,46.2000007629395,Single-Origin Ethiopian (250g),Consumables,19.4899997711182,11.5500001907349
9431afe2-682b-4888-bd98-3ef1830af421,23781516-59fe-4b3b-af71-4d6cb8a012ad,East,1013,2023-06-05,2023-10-15,1,61.0400009155273,61.0400009155273,37.6700000762939,23.3700008392334,Airtight Storage Container,Accessories,61.0400009155273,23.3700008392334
1d1bfdae-ce26-4f13-a374-6dc0b85f7759,23781516-59fe-4b3b-af71-4d6cb8a012ad,East,1045,2023-05-12,2023-10-15,4,109.480003356934,109.480003356934,21.8800048828125,87.5999984741211,Minimalist Keychain,Merchandise,27.3700008392334,21.8999996185303
325cf3b1-a72a-4a20-a35b-a2f32c87be0d,977445c9-8561-4c71-a03c-ddf327b5dfc2,West,1020,2023-02-28,2023-07-27,4,109.480003356934,109.480003356934,21.8800048828125,87.5999984741211,Minimalist Keychain,Merchandise,27.3700008392334,21.8999996185303
f3c17360-425c-4530-8bf5-0220cff04cbf,977445c9-8561-4c71-a03c-ddf327b5dfc2,West,1019,2023-11-30,2023-07-27,2,42.7400016784668,42.7400016784668,27.7200012207031,15.0200004577637,Daily Grind T-Shirt,Merchandise,21.3700008392334,7.51000022888184
ebd18ce7-ef7b-4b4c-98fe-8294d40fd7a0,977445c9-8561-4c71-a03c-ddf327b5dfc2,West,1014,2023-12-26,2023-07-27,4,96.4000015258789,96.4000015258789,19.2799987792969,77.120002746582,Chemex Filters (100 pack),Accessories,24.1000003814697,19.2800006866455
6933a9ae-390a-4b04-9437-806985bfe147,977445c9-8561-4c71-a03c-ddf327b5dfc2,West,1003,2023-11-23,2023-07-27,2,80.6999969482422,80.6999969482422,57.3199977874756,23.3799991607666,Decaf Blend (1kg),Consumables,40.3499984741211,11.6899995803833
64f5db5b-b8cb-42d9-a51c-6489c78c65ab,977445c9-8561-4c71-a03c-ddf327b5dfc2,West,1020,2023-09-21,2023-07-27,4,109.480003356934,109.480003356934,21.8800048828125,87.5999984741211,Minimalist Keychain,Merchandise,27.3700008392334,21.8999996185303
8f46811d-68f3-4034-be76-b047fb1cbf85,977445c9-8561-4c71-a03c-ddf327b5dfc2,West,1013,2023-07-11,2023-07-27,3,183.119995117188,183.119995117188,113.009994506836,70.1100006103516,Airtight Storage Container,Accessories,61.0400009155273,23.3700008392334
e177ebe6-6b72-407e-8fe2-7a41b8ec0b97,977445c9-8561-4c71-a03c-ddf327b5dfc2,West,1001,2023-02-09,2023-07-27,4,77.9599990844727,77.9599990844727,31.7599983215332,46.2000007629395,Single-Origin Ethiopian (250g),Consumables,19.4899997711182,11.5500001907349
f91705a8-abf0-4cf3-99b9-374e5d22fb16,977445c9-8561-4c71-a03c-ddf327b5dfc2,West,1019,2023-12-27,2023-07-27,2,42.7400016784668,42.7400016784668,27.7200012207031,15.0200004577637,Daily Grind T-Shirt,Merchandise,21.3700008392334,7.51000022888184
e08ddf82-81fe-4a0d-9b89-a84bf0b8c978,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,East,1030,2023-08-10,2023-05-04,4,76.2399978637695,76.2399978637695,32.7199974060059,43.5200004577637,Espresso Bean Sampler Pack,Consumables,19.0599994659424,10.8800001144409
77f20133-eebc-4082-bb08-d76f4f85b03f,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,East,1021,2023-12-02,2023-05-04,1,61.2599983215332,61.2599983215332,29.3099975585938,31.9500007629395,Monthly Dark Roast Subscription,Subscriptions,61.2599983215332,31.9500007629395
b8b7c6b1-3ca3-4a1f-82f0-3f0d23c21b10,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,East,1038,2023-03-16,2023-05-04,4,244.160003662109,244.160003662109,150.680000305176,93.4800033569336,Airtight Storage Container,Accessories,61.0400009155273,23.3700008392334
c1eaeea7-8fbf-4dda-89f3-eeee8f7a9b69,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,East,1019,2023-12-21,2023-05-04,2,42.7400016784668,42.7400016784668,27.7200012207031,15.0200004577637,Daily Grind T-Shirt,Merchandise,21.3700008392334,7.51000022888184
1529c3e6-b50d-429d-a2e9-321ed931bcc1,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,East,1015,2023-12-26,2023-05-04,1,24.1299991607666,24.1299991607666,15.6799993515015,8.44999980926514,Refillable Coffee Pods,Accessories,24.1299991607666,8.44999980926514
50894067-bb9b-4147-b646-770f51212192,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,East,1048,2023-03-17,2023-05-04,4,260.839996337891,260.839996337891,160.439994812012,100.400001525879,Three-Month Gift Subscription,Subscriptions,65.2099990844727,25.1000003814697
34bde0de-6127-4ea8-9dca-f7b4a81f42cb,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,East,1033,2023-11-21,2023-05-04,1,235.759994506836,235.759994506836,115.31999206543,120.440002441406,Automated Drip Brewer,Grinders & Brewers,235.759994506836,120.440002441406
d406aef3-1a8d-45aa-819b-b74adf40b461,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,East,1021,2023-04-06,2023-05-04,1,61.2599983215332,61.2599983215332,29.3099975585938,31.9500007629395,Monthly Dark Roast Subscription,Subscriptions,61.2599983215332,31.9500007629395
4b780967-8af1-4ea4-a8df-c5c3f76bbf58,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,East,1047,2023-12-08,2023-05-04,1,88.7699966430664,88.7699966430664,67.0799961090088,21.6900005340576,Bi-Weekly Sampler Box,Subscriptions,88.7699966430664,21.6900005340576
3c57b7ca-7a8c-447e-bbe5-3b42fc63dd49,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,East,1035,2023-08-08,2023-05-04,1,105.230003356934,105.230003356934,37.2800064086914,67.9499969482422,Pour-Over Starter Kit,Grinders & Brewers,105.230003356934,67.9499969482422
5409be70-c51b-4254-9aa1-0427ef266b21,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,East,1035,2023-06-04,2023-09-13,4,420.920013427734,420.920013427734,149.120025634766,271.799987792969,Pour-Over Starter Kit,Grinders & Brewers,105.230003356934,67.9499969482422
a1fb3c83-4c7a-4710-afcc-9b0d2b847af4,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,East,1009,2023-08-31,2023-09-13,2,676.719970703125,676.719970703125,407.319976806641,269.399993896484,High-Capacity French Press,Grinders & Brewers,338.359985351563,134.699996948242
731b4fb3-a455-470b-bf00-aded4115e3bd,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,East,1021,2023-10-27,2023-09-13,3,183.779998779297,183.779998779297,87.9300003051758,95.8499984741211,Monthly Dark Roast Subscription,Subscriptions,61.2599983215332,31.9500007629395
8d6543d8-f6da-4368-8577-c742665bb499,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,East,1042,2023-10-10,2023-09-13,2,30.4599990844727,30.4599990844727,6.09999847412109,24.3600006103516,Logo Hoodie (Black),Merchandise,15.2299995422363,12.1800003051758
7e19cadf-33d1-40c6-874e-241a96bd8d84,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,East,1030,2023-11-28,2023-09-13,2,38.1199989318848,38.1199989318848,16.3599987030029,21.7600002288818,Espresso Bean Sampler Pack,Consumables,19.0599994659424,10.8800001144409
2c509dae-394c-4457-b546-5078f4f872c6,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,East,1003,2023-08-13,2023-09-13,4,161.399993896484,161.399993896484,114.639995574951,46.7599983215332,Decaf Blend (1kg),Consumables,40.3499984741211,11.6899995803833
8a538173-c920-49f1-9a34-773f3778021c,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,East,1045,2023-01-15,2023-09-13,2,54.7400016784668,54.7400016784668,10.9400024414063,43.7999992370605,Minimalist Keychain,Merchandise,27.3700008392334,21.8999996185303
6f0f5444-cea8-4caf-988f-db86f8f634e5,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,East,1014,2023-10-09,2023-09-13,3,72.3000030517578,72.3000030517578,14.4600028991699,57.8400001525879,Chemex Filters (100 pack),Accessories,24.1000003814697,19.2800006866455
b3006638-cb49-4902-a579-5c66415fac6d,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,East,1013,2023-07-10,2023-09-13,1,61.0400009155273,61.0400009155273,37.6700000762939,23.3700008392334,Airtight Storage Container,Accessories,61.0400009155273,23.3700008392334
439289cf-e6ea-4621-9f4e-74dba1e44b12,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,East,1015,2023-08-11,2023-09-13,4,96.5199966430664,96.5199966430664,62.7199974060059,33.7999992370605,Refillable Coffee Pods,Accessories,24.1299991607666,8.44999980926514
43432da6-e290-4a4b-a180-eb3a23f53436,967b5e21-3557-4672-b9fa-1329548890df,West,1020,2023-09-27,2023-04-25,3,82.1100006103516,82.1100006103516,16.4100036621094,65.6999969482422,Minimalist Keychain,Merchandise,27.3700008392334,21.8999996185303
bc721fbf-90b5-4abe-9718-5088964157d3,967b5e21-3557-4672-b9fa-1329548890df,West,1006,2023-03-13,2023-04-25,1,232.199996948242,232.199996948242,160.939994812012,71.2600021362305,Precision Electric Grinder,Grinders & Brewers,232.199996948242,71.2600021362305
